plume_id,plume_dt,s2_dt,l8_dt,scene_id,s2_path,l8_path,max_diff_seconds
GAO20230824t175220p0000-G,2023-08-24T17:52:20+00:00,2023-08-25T17:18:59.024000+00:00,2023-08-24T17:21:01.323725+00:00,LC09_L2SP_030038_20230824_20230826_02_T1,../carbonmapper_data_s2_l2a/GAO20230824t175220p0000-G/s2_20230825T171859Z.tif,../carbonmapper_data_l89_l2sp/GAO20230824t175220p0000-G/l8_LC09_L2SP_030038_20230824_20230826_02_T1.tif,84399
GAO20230824t175220p0000-G,2023-08-24T17:52:20+00:00,2023-08-25T17:18:59.024000+00:00,2023-08-24T17:21:01.323725+00:00,LC09_L2SP_030038_20230824_20230826_02_T1,../carbonmapper_data_s2_l2a/GAO20230824t175220p0000-G/s2_20230825T171859Z.tif,../carbonmapper_data_l89_l2sp/GAO20230824t175220p0000-G/l8_LC09_L2SP_030038_20230824_20230826_02_T1.tif,84399
GAO20230824t175220p0000-H,2023-08-24T17:52:20+00:00,2023-08-25T17:18:59.024000+00:00,2023-08-24T17:21:01.323725+00:00,LC09_L2SP_030038_20230824_20230826_02_T1,../carbonmapper_data_s2_l2a/GAO20230824t175220p0000-H/s2_20230825T171859Z.tif,../carbonmapper_data_l89_l2sp/GAO20230824t175220p0000-H/l8_LC09_L2SP_030038_20230824_20230826_02_T1.tif,84399
GAO20230824t175220p0000-H,2023-08-24T17:52:20+00:00,2023-08-25T17:18:59.024000+00:00,2023-08-24T17:21:01.323725+00:00,LC09_L2SP_030038_20230824_20230826_02_T1,../carbonmapper_data_s2_l2a/GAO20230824t175220p0000-H/s2_20230825T171859Z.tif,../carbonmapper_data_l89_l2sp/GAO20230824t175220p0000-H/l8_LC09_L2SP_030038_20230824_20230826_02_T1.tif,84399
GAO20230824t175220p0000-I,2023-08-24T17:52:20+00:00,2023-08-25T17:18:59.024000+00:00,2023-08-24T17:21:01.323725+00:00,LC09_L2SP_030038_20230824_20230826_02_T1,../carbonmapper_data_s2_l2a/GAO20230824t175220p0000-I/s2_20230825T171859Z.tif,../carbonmapper_data_l89_l2sp/GAO20230824t175220p0000-I/l8_LC09_L2SP_030038_20230824_20230826_02_T1.tif,84399
GAO20230824t175220p0000-I,2023-08-24T17:52:20+00:00,2023-08-25T17:18:59.024000+00:00,2023-08-24T17:21:01.323725+00:00,LC09_L2SP_030038_20230824_20230826_02_T1,../carbonmapper_data_s2_l2a/GAO20230824t175220p0000-I/s2_20230825T171859Z.tif,../carbonmapper_data_l89_l2sp/GAO20230824t175220p0000-I/l8_LC09_L2SP_030038_20230824_20230826_02_T1.tif,84399
GAO20230824t175835p0000-A,2023-08-24T17:58:35+00:00,2023-08-25T17:18:59.024000+00:00,2023-08-24T17:21:01.323725+00:00,LC09_L2SP_030038_20230824_20230826_02_T1,../carbonmapper_data_s2_l2a/GAO20230824t175835p0000-A/s2_20230825T171859Z.tif,../carbonmapper_data_l89_l2sp/GAO20230824t175835p0000-A/l8_LC09_L2SP_030038_20230824_20230826_02_T1.tif,84024
GAO20230824t175835p0000-A,2023-08-24T17:58:35+00:00,2023-08-25T17:18:59.024000+00:00,2023-08-24T17:21:01.323725+00:00,LC09_L2SP_030038_20230824_20230826_02_T1,../carbonmapper_data_s2_l2a/GAO20230824t175835p0000-A/s2_20230825T171859Z.tif,../carbonmapper_data_l89_l2sp/GAO20230824t175835p0000-A/l8_LC09_L2SP_030038_20230824_20230826_02_T1.tif,84024
GAO20230824t175835p0000-B,2023-08-24T17:58:35+00:00,2023-08-25T17:18:59.024000+00:00,2023-08-24T17:21:01.323725+00:00,LC09_L2SP_030038_20230824_20230826_02_T1,../carbonmapper_data_s2_l2a/GAO20230824t175835p0000-B/s2_20230825T171859Z.tif,../carbonmapper_data_l89_l2sp/GAO20230824t175835p0000-B/l8_LC09_L2SP_030038_20230824_20230826_02_T1.tif,84024
GAO20230824t175835p0000-B,2023-08-24T17:58:35+00:00,2023-08-25T17:18:59.024000+00:00,2023-08-24T17:21:01.323725+00:00,LC09_L2SP_030038_20230824_20230826_02_T1,../carbonmapper_data_s2_l2a/GAO20230824t175835p0000-B/s2_20230825T171859Z.tif,../carbonmapper_data_l89_l2sp/GAO20230824t175835p0000-B/l8_LC09_L2SP_030038_20230824_20230826_02_T1.tif,84024
GAO20230824t175835p0000-C,2023-08-24T17:58:35+00:00,2023-08-25T17:18:59.024000+00:00,2023-08-24T17:21:01.323725+00:00,LC09_L2SP_030038_20230824_20230826_02_T1,../carbonmapper_data_s2_l2a/GAO20230824t175835p0000-C/s2_20230825T171859Z.tif,../carbonmapper_data_l89_l2sp/GAO20230824t175835p0000-C/l8_LC09_L2SP_030038_20230824_20230826_02_T1.tif,84024
GAO20230824t175835p0000-C,2023-08-24T17:58:35+00:00,2023-08-25T17:18:59.024000+00:00,2023-08-24T17:21:01.323725+00:00,LC09_L2SP_030038_20230824_20230826_02_T1,../carbonmapper_data_s2_l2a/GAO20230824t175835p0000-C/s2_20230825T171859Z.tif,../carbonmapper_data_l89_l2sp/GAO20230824t175835p0000-C/l8_LC09_L2SP_030038_20230824_20230826_02_T1.tif,84024
GAO20230824t175835p0000-D,2023-08-24T17:58:35+00:00,2023-08-25T17:18:59.024000+00:00,2023-08-24T17:21:01.323725+00:00,LC09_L2SP_030038_20230824_20230826_02_T1,../carbonmapper_data_s2_l2a/GAO20230824t175835p0000-D/s2_20230825T171859Z.tif,../carbonmapper_data_l89_l2sp/GAO20230824t175835p0000-D/l8_LC09_L2SP_030038_20230824_20230826_02_T1.tif,84024
GAO20230824t175835p0000-D,2023-08-24T17:58:35+00:00,2023-08-25T17:18:59.024000+00:00,2023-08-24T17:21:01.323725+00:00,LC09_L2SP_030038_20230824_20230826_02_T1,../carbonmapper_data_s2_l2a/GAO20230824t175835p0000-D/s2_20230825T171859Z.tif,../carbonmapper_data_l89_l2sp/GAO20230824t175835p0000-D/l8_LC09_L2SP_030038_20230824_20230826_02_T1.tif,84024
GAO20230824t175835p0000-E,2023-08-24T17:58:35+00:00,2023-08-25T17:18:59.024000+00:00,2023-08-24T17:21:01.323725+00:00,LC09_L2SP_030038_20230824_20230826_02_T1,../carbonmapper_data_s2_l2a/GAO20230824t175835p0000-E/s2_20230825T171859Z.tif,../carbonmapper_data_l89_l2sp/GAO20230824t175835p0000-E/l8_LC09_L2SP_030038_20230824_20230826_02_T1.tif,84024
GAO20230824t175835p0000-E,2023-08-24T17:58:35+00:00,2023-08-25T17:18:59.024000+00:00,2023-08-24T17:21:01.323725+00:00,LC09_L2SP_030038_20230824_20230826_02_T1,../carbonmapper_data_s2_l2a/GAO20230824t175835p0000-E/s2_20230825T171859Z.tif,../carbonmapper_data_l89_l2sp/GAO20230824t175835p0000-E/l8_LC09_L2SP_030038_20230824_20230826_02_T1.tif,84024
GAO20230824t175835p0000-F,2023-08-24T17:58:35+00:00,2023-08-25T17:18:59.024000+00:00,2023-08-24T17:21:01.323725+00:00,LC09_L2SP_030038_20230824_20230826_02_T1,../carbonmapper_data_s2_l2a/GAO20230824t175835p0000-F/s2_20230825T171859Z.tif,../carbonmapper_data_l89_l2sp/GAO20230824t175835p0000-F/l8_LC09_L2SP_030038_20230824_20230826_02_T1.tif,84024
GAO20230824t175835p0000-F,2023-08-24T17:58:35+00:00,2023-08-25T17:18:59.024000+00:00,2023-08-24T17:21:01.323725+00:00,LC09_L2SP_030038_20230824_20230826_02_T1,../carbonmapper_data_s2_l2a/GAO20230824t175835p0000-F/s2_20230825T171859Z.tif,../carbonmapper_data_l89_l2sp/GAO20230824t175835p0000-F/l8_LC09_L2SP_030038_20230824_20230826_02_T1.tif,84024
GAO20230824t175835p0000-G,2023-08-24T17:58:35+00:00,2023-08-25T17:18:59.024000+00:00,2023-08-24T17:21:01.323725+00:00,LC09_L2SP_030038_20230824_20230826_02_T1,../carbonmapper_data_s2_l2a/GAO20230824t175835p0000-G/s2_20230825T171859Z.tif,../carbonmapper_data_l89_l2sp/GAO20230824t175835p0000-G/l8_LC09_L2SP_030038_20230824_20230826_02_T1.tif,84024
GAO20230824t175835p0000-G,2023-08-24T17:58:35+00:00,2023-08-25T17:18:59.024000+00:00,2023-08-24T17:21:01.323725+00:00,LC09_L2SP_030038_20230824_20230826_02_T1,../carbonmapper_data_s2_l2a/GAO20230824t175835p0000-G/s2_20230825T171859Z.tif,../carbonmapper_data_l89_l2sp/GAO20230824t175835p0000-G/l8_LC09_L2SP_030038_20230824_20230826_02_T1.tif,84024
GAO20230824t175835p0000-H,2023-08-24T17:58:35+00:00,2023-08-25T17:18:59.024000+00:00,2023-08-24T17:21:01.323725+00:00,LC09_L2SP_030038_20230824_20230826_02_T1,../carbonmapper_data_s2_l2a/GAO20230824t175835p0000-H/s2_20230825T171859Z.tif,../carbonmapper_data_l89_l2sp/GAO20230824t175835p0000-H/l8_LC09_L2SP_030038_20230824_20230826_02_T1.tif,84024
GAO20230824t175835p0000-H,2023-08-24T17:58:35+00:00,2023-08-25T17:18:59.024000+00:00,2023-08-24T17:21:01.323725+00:00,LC09_L2SP_030038_20230824_20230826_02_T1,../carbonmapper_data_s2_l2a/GAO20230824t175835p0000-H/s2_20230825T171859Z.tif,../carbonmapper_data_l89_l2sp/GAO20230824t175835p0000-H/l8_LC09_L2SP_030038_20230824_20230826_02_T1.tif,84024
GAO20230824t175835p0000-I,2023-08-24T17:58:35+00:00,2023-08-25T17:18:59.024000+00:00,2023-08-24T17:21:01.323725+00:00,LC09_L2SP_030038_20230824_20230826_02_T1,../carbonmapper_data_s2_l2a/GAO20230824t175835p0000-I/s2_20230825T171859Z.tif,../carbonmapper_data_l89_l2sp/GAO20230824t175835p0000-I/l8_LC09_L2SP_030038_20230824_20230826_02_T1.tif,84024
GAO20230824t175835p0000-I,2023-08-24T17:58:35+00:00,2023-08-25T17:18:59.024000+00:00,2023-08-24T17:21:01.323725+00:00,LC09_L2SP_030038_20230824_20230826_02_T1,../carbonmapper_data_s2_l2a/GAO20230824t175835p0000-I/s2_20230825T171859Z.tif,../carbonmapper_data_l89_l2sp/GAO20230824t175835p0000-I/l8_LC09_L2SP_030038_20230824_20230826_02_T1.tif,84024
GAO20230824t175835p0000-J,2023-08-24T17:58:35+00:00,2023-08-25T17:18:59.024000+00:00,2023-08-24T17:21:01.323725+00:00,LC09_L2SP_030038_20230824_20230826_02_T1,../carbonmapper_data_s2_l2a/GAO20230824t175835p0000-J/s2_20230825T171859Z.tif,../carbonmapper_data_l89_l2sp/GAO20230824t175835p0000-J/l8_LC09_L2SP_030038_20230824_20230826_02_T1.tif,84024
GAO20230824t175835p0000-J,2023-08-24T17:58:35+00:00,2023-08-25T17:18:59.024000+00:00,2023-08-24T17:21:01.323725+00:00,LC09_L2SP_030038_20230824_20230826_02_T1,../carbonmapper_data_s2_l2a/GAO20230824t175835p0000-J/s2_20230825T171859Z.tif,../carbonmapper_data_l89_l2sp/GAO20230824t175835p0000-J/l8_LC09_L2SP_030038_20230824_20230826_02_T1.tif,84024
GAO20230824t175835p0000-K,2023-08-24T17:58:35+00:00,2023-08-25T17:18:59.024000+00:00,2023-08-24T17:21:01.323725+00:00,LC09_L2SP_030038_20230824_20230826_02_T1,../carbonmapper_data_s2_l2a/GAO20230824t175835p0000-K/s2_20230825T171859Z.tif,../carbonmapper_data_l89_l2sp/GAO20230824t175835p0000-K/l8_LC09_L2SP_030038_20230824_20230826_02_T1.tif,84024
GAO20230824t175835p0000-K,2023-08-24T17:58:35+00:00,2023-08-25T17:18:59.024000+00:00,2023-08-24T17:21:01.323725+00:00,LC09_L2SP_030038_20230824_20230826_02_T1,../carbonmapper_data_s2_l2a/GAO20230824t175835p0000-K/s2_20230825T171859Z.tif,../carbonmapper_data_l89_l2sp/GAO20230824t175835p0000-K/l8_LC09_L2SP_030038_20230824_20230826_02_T1.tif,84024
GAO20230824t175835p0000-L,2023-08-24T17:58:35+00:00,2023-08-25T17:18:59.024000+00:00,2023-08-24T17:21:01.323725+00:00,LC09_L2SP_030038_20230824_20230826_02_T1,../carbonmapper_data_s2_l2a/GAO20230824t175835p0000-L/s2_20230825T171859Z.tif,../carbonmapper_data_l89_l2sp/GAO20230824t175835p0000-L/l8_LC09_L2SP_030038_20230824_20230826_02_T1.tif,84024
GAO20230824t175835p0000-L,2023-08-24T17:58:35+00:00,2023-08-25T17:18:59.024000+00:00,2023-08-24T17:21:01.323725+00:00,LC09_L2SP_030038_20230824_20230826_02_T1,../carbonmapper_data_s2_l2a/GAO20230824t175835p0000-L/s2_20230825T171859Z.tif,../carbonmapper_data_l89_l2sp/GAO20230824t175835p0000-L/l8_LC09_L2SP_030038_20230824_20230826_02_T1.tif,84024
GAO20230824t180435p0000-B,2023-08-24T18:04:35+00:00,2023-08-25T17:18:59.024000+00:00,2023-08-24T17:21:01.323725+00:00,LC09_L2SP_030038_20230824_20230826_02_T1,../carbonmapper_data_s2_l2a/GAO20230824t180435p0000-B/s2_20230825T171859Z.tif,../carbonmapper_data_l89_l2sp/GAO20230824t180435p0000-B/l8_LC09_L2SP_030038_20230824_20230826_02_T1.tif,83664
GAO20230824t180435p0000-B,2023-08-24T18:04:35+00:00,2023-08-25T17:18:59.024000+00:00,2023-08-24T17:21:01.323725+00:00,LC09_L2SP_030038_20230824_20230826_02_T1,../carbonmapper_data_s2_l2a/GAO20230824t180435p0000-B/s2_20230825T171859Z.tif,../carbonmapper_data_l89_l2sp/GAO20230824t180435p0000-B/l8_LC09_L2SP_030038_20230824_20230826_02_T1.tif,83664
GAO20230824t180435p0000-C,2023-08-24T18:04:35+00:00,2023-08-25T17:18:59.024000+00:00,2023-08-24T17:21:01.323725+00:00,LC09_L2SP_030038_20230824_20230826_02_T1,../carbonmapper_data_s2_l2a/GAO20230824t180435p0000-C/s2_20230825T171859Z.tif,../carbonmapper_data_l89_l2sp/GAO20230824t180435p0000-C/l8_LC09_L2SP_030038_20230824_20230826_02_T1.tif,83664
GAO20230824t180435p0000-C,2023-08-24T18:04:35+00:00,2023-08-25T17:18:59.024000+00:00,2023-08-24T17:21:01.323725+00:00,LC09_L2SP_030038_20230824_20230826_02_T1,../carbonmapper_data_s2_l2a/GAO20230824t180435p0000-C/s2_20230825T171859Z.tif,../carbonmapper_data_l89_l2sp/GAO20230824t180435p0000-C/l8_LC09_L2SP_030038_20230824_20230826_02_T1.tif,83664
GAO20230824t180435p0000-D,2023-08-24T18:04:35+00:00,2023-08-25T17:18:59.024000+00:00,2023-08-24T17:21:01.323725+00:00,LC09_L2SP_030038_20230824_20230826_02_T1,../carbonmapper_data_s2_l2a/GAO20230824t180435p0000-D/s2_20230825T171859Z.tif,../carbonmapper_data_l89_l2sp/GAO20230824t180435p0000-D/l8_LC09_L2SP_030038_20230824_20230826_02_T1.tif,83664
GAO20230824t180435p0000-D,2023-08-24T18:04:35+00:00,2023-08-25T17:18:59.024000+00:00,2023-08-24T17:21:01.323725+00:00,LC09_L2SP_030038_20230824_20230826_02_T1,../carbonmapper_data_s2_l2a/GAO20230824t180435p0000-D/s2_20230825T171859Z.tif,../carbonmapper_data_l89_l2sp/GAO20230824t180435p0000-D/l8_LC09_L2SP_030038_20230824_20230826_02_T1.tif,83664
GAO20230824t180435p0000-E,2023-08-24T18:04:35+00:00,2023-08-25T17:18:59.024000+00:00,2023-08-24T17:21:01.323725+00:00,LC09_L2SP_030038_20230824_20230826_02_T1,../carbonmapper_data_s2_l2a/GAO20230824t180435p0000-E/s2_20230825T171859Z.tif,../carbonmapper_data_l89_l2sp/GAO20230824t180435p0000-E/l8_LC09_L2SP_030038_20230824_20230826_02_T1.tif,83664
GAO20230824t180435p0000-E,2023-08-24T18:04:35+00:00,2023-08-25T17:18:59.024000+00:00,2023-08-24T17:21:01.323725+00:00,LC09_L2SP_030038_20230824_20230826_02_T1,../carbonmapper_data_s2_l2a/GAO20230824t180435p0000-E/s2_20230825T171859Z.tif,../carbonmapper_data_l89_l2sp/GAO20230824t180435p0000-E/l8_LC09_L2SP_030038_20230824_20230826_02_T1.tif,83664
GAO20230824t180435p0000-F,2023-08-24T18:04:35+00:00,2023-08-25T17:18:59.024000+00:00,2023-08-24T17:21:01.323725+00:00,LC09_L2SP_030038_20230824_20230826_02_T1,../carbonmapper_data_s2_l2a/GAO20230824t180435p0000-F/s2_20230825T171859Z.tif,../carbonmapper_data_l89_l2sp/GAO20230824t180435p0000-F/l8_LC09_L2SP_030038_20230824_20230826_02_T1.tif,83664
GAO20230824t180435p0000-F,2023-08-24T18:04:35+00:00,2023-08-25T17:18:59.024000+00:00,2023-08-24T17:21:01.323725+00:00,LC09_L2SP_030038_20230824_20230826_02_T1,../carbonmapper_data_s2_l2a/GAO20230824t180435p0000-F/s2_20230825T171859Z.tif,../carbonmapper_data_l89_l2sp/GAO20230824t180435p0000-F/l8_LC09_L2SP_030038_20230824_20230826_02_T1.tif,83664
GAO20230824t180435p0000-H,2023-08-24T18:04:35+00:00,2023-08-25T17:18:59.024000+00:00,2023-08-24T17:21:01.323725+00:00,LC09_L2SP_030038_20230824_20230826_02_T1,../carbonmapper_data_s2_l2a/GAO20230824t180435p0000-H/s2_20230825T171859Z.tif,../carbonmapper_data_l89_l2sp/GAO20230824t180435p0000-H/l8_LC09_L2SP_030038_20230824_20230826_02_T1.tif,83664
GAO20230824t180435p0000-H,2023-08-24T18:04:35+00:00,2023-08-25T17:18:59.024000+00:00,2023-08-24T17:21:01.323725+00:00,LC09_L2SP_030038_20230824_20230826_02_T1,../carbonmapper_data_s2_l2a/GAO20230824t180435p0000-H/s2_20230825T171859Z.tif,../carbonmapper_data_l89_l2sp/GAO20230824t180435p0000-H/l8_LC09_L2SP_030038_20230824_20230826_02_T1.tif,83664
GAO20230824t180435p0000-I,2023-08-24T18:04:35+00:00,2023-08-25T17:18:59.024000+00:00,2023-08-24T17:21:01.323725+00:00,LC09_L2SP_030038_20230824_20230826_02_T1,../carbonmapper_data_s2_l2a/GAO20230824t180435p0000-I/s2_20230825T171859Z.tif,../carbonmapper_data_l89_l2sp/GAO20230824t180435p0000-I/l8_LC09_L2SP_030038_20230824_20230826_02_T1.tif,83664
GAO20230824t180435p0000-I,2023-08-24T18:04:35+00:00,2023-08-25T17:18:59.024000+00:00,2023-08-24T17:21:01.323725+00:00,LC09_L2SP_030038_20230824_20230826_02_T1,../carbonmapper_data_s2_l2a/GAO20230824t180435p0000-I/s2_20230825T171859Z.tif,../carbonmapper_data_l89_l2sp/GAO20230824t180435p0000-I/l8_LC09_L2SP_030038_20230824_20230826_02_T1.tif,83664
GAO20230824t180435p0000-J,2023-08-24T18:04:35+00:00,2023-08-25T17:18:59.024000+00:00,2023-08-24T17:21:01.323725+00:00,LC09_L2SP_030038_20230824_20230826_02_T1,../carbonmapper_data_s2_l2a/GAO20230824t180435p0000-J/s2_20230825T171859Z.tif,../carbonmapper_data_l89_l2sp/GAO20230824t180435p0000-J/l8_LC09_L2SP_030038_20230824_20230826_02_T1.tif,83664
GAO20230824t180435p0000-J,2023-08-24T18:04:35+00:00,2023-08-25T17:18:59.024000+00:00,2023-08-24T17:21:01.323725+00:00,LC09_L2SP_030038_20230824_20230826_02_T1,../carbonmapper_data_s2_l2a/GAO20230824t180435p0000-J/s2_20230825T171859Z.tif,../carbonmapper_data_l89_l2sp/GAO20230824t180435p0000-J/l8_LC09_L2SP_030038_20230824_20230826_02_T1.tif,83664
GAO20230824t180435p0000-K,2023-08-24T18:04:35+00:00,2023-08-25T17:18:59.024000+00:00,2023-08-24T17:21:01.323725+00:00,LC09_L2SP_030038_20230824_20230826_02_T1,../carbonmapper_data_s2_l2a/GAO20230824t180435p0000-K/s2_20230825T171859Z.tif,../carbonmapper_data_l89_l2sp/GAO20230824t180435p0000-K/l8_LC09_L2SP_030038_20230824_20230826_02_T1.tif,83664
GAO20230824t180435p0000-K,2023-08-24T18:04:35+00:00,2023-08-25T17:18:59.024000+00:00,2023-08-24T17:21:01.323725+00:00,LC09_L2SP_030038_20230824_20230826_02_T1,../carbonmapper_data_s2_l2a/GAO20230824t180435p0000-K/s2_20230825T171859Z.tif,../carbonmapper_data_l89_l2sp/GAO20230824t180435p0000-K/l8_LC09_L2SP_030038_20230824_20230826_02_T1.tif,83664
GAO20230824t180435p0000-L,2023-08-24T18:04:35+00:00,2023-08-25T17:18:59.024000+00:00,2023-08-24T17:21:01.323725+00:00,LC09_L2SP_030038_20230824_20230826_02_T1,../carbonmapper_data_s2_l2a/GAO20230824t180435p0000-L/s2_20230825T171859Z.tif,../carbonmapper_data_l89_l2sp/GAO20230824t180435p0000-L/l8_LC09_L2SP_030038_20230824_20230826_02_T1.tif,83664
GAO20230824t180435p0000-L,2023-08-24T18:04:35+00:00,2023-08-25T17:18:59.024000+00:00,2023-08-24T17:21:01.323725+00:00,LC09_L2SP_030038_20230824_20230826_02_T1,../carbonmapper_data_s2_l2a/GAO20230824t180435p0000-L/s2_20230825T171859Z.tif,../carbonmapper_data_l89_l2sp/GAO20230824t180435p0000-L/l8_LC09_L2SP_030038_20230824_20230826_02_T1.tif,83664
GAO20230824t180435p0000-M,2023-08-24T18:04:35+00:00,2023-08-25T17:18:59.024000+00:00,2023-08-24T17:21:01.323725+00:00,LC09_L2SP_030038_20230824_20230826_02_T1,../carbonmapper_data_s2_l2a/GAO20230824t180435p0000-M/s2_20230825T171859Z.tif,../carbonmapper_data_l89_l2sp/GAO20230824t180435p0000-M/l8_LC09_L2SP_030038_20230824_20230826_02_T1.tif,83664
GAO20230824t180435p0000-M,2023-08-24T18:04:35+00:00,2023-08-25T17:18:59.024000+00:00,2023-08-24T17:21:01.323725+00:00,LC09_L2SP_030038_20230824_20230826_02_T1,../carbonmapper_data_s2_l2a/GAO20230824t180435p0000-M/s2_20230825T171859Z.tif,../carbonmapper_data_l89_l2sp/GAO20230824t180435p0000-M/l8_LC09_L2SP_030038_20230824_20230826_02_T1.tif,83664
GAO20230824t180435p0000-N,2023-08-24T18:04:35+00:00,2023-08-25T17:18:59.024000+00:00,2023-08-24T17:21:01.323725+00:00,LC09_L2SP_030038_20230824_20230826_02_T1,../carbonmapper_data_s2_l2a/GAO20230824t180435p0000-N/s2_20230825T171859Z.tif,../carbonmapper_data_l89_l2sp/GAO20230824t180435p0000-N/l8_LC09_L2SP_030038_20230824_20230826_02_T1.tif,83664
GAO20230824t180435p0000-N,2023-08-24T18:04:35+00:00,2023-08-25T17:18:59.024000+00:00,2023-08-24T17:21:01.323725+00:00,LC09_L2SP_030038_20230824_20230826_02_T1,../carbonmapper_data_s2_l2a/GAO20230824t180435p0000-N/s2_20230825T171859Z.tif,../carbonmapper_data_l89_l2sp/GAO20230824t180435p0000-N/l8_LC09_L2SP_030038_20230824_20230826_02_T1.tif,83664
GAO20230824t180435p0000-O,2023-08-24T18:04:35+00:00,2023-08-25T17:18:59.024000+00:00,2023-08-24T17:21:01.323725+00:00,LC09_L2SP_030038_20230824_20230826_02_T1,../carbonmapper_data_s2_l2a/GAO20230824t180435p0000-O/s2_20230825T171859Z.tif,../carbonmapper_data_l89_l2sp/GAO20230824t180435p0000-O/l8_LC09_L2SP_030038_20230824_20230826_02_T1.tif,83664
GAO20230824t180435p0000-O,2023-08-24T18:04:35+00:00,2023-08-25T17:18:59.024000+00:00,2023-08-24T17:21:01.323725+00:00,LC09_L2SP_030038_20230824_20230826_02_T1,../carbonmapper_data_s2_l2a/GAO20230824t180435p0000-O/s2_20230825T171859Z.tif,../carbonmapper_data_l89_l2sp/GAO20230824t180435p0000-O/l8_LC09_L2SP_030038_20230824_20230826_02_T1.tif,83664
GAO20230824t180435p0000-P,2023-08-24T18:04:35+00:00,2023-08-25T17:18:59.024000+00:00,2023-08-24T17:21:01.323725+00:00,LC09_L2SP_030038_20230824_20230826_02_T1,../carbonmapper_data_s2_l2a/GAO20230824t180435p0000-P/s2_20230825T171859Z.tif,../carbonmapper_data_l89_l2sp/GAO20230824t180435p0000-P/l8_LC09_L2SP_030038_20230824_20230826_02_T1.tif,83664
GAO20230824t180435p0000-P,2023-08-24T18:04:35+00:00,2023-08-25T17:18:59.024000+00:00,2023-08-24T17:21:01.323725+00:00,LC09_L2SP_030038_20230824_20230826_02_T1,../carbonmapper_data_s2_l2a/GAO20230824t180435p0000-P/s2_20230825T171859Z.tif,../carbonmapper_data_l89_l2sp/GAO20230824t180435p0000-P/l8_LC09_L2SP_030038_20230824_20230826_02_T1.tif,83664
GAO20230824t181850p0000-A,2023-08-24T18:18:50+00:00,2023-08-25T17:18:59.024000+00:00,2023-08-24T17:21:01.323725+00:00,LC09_L2SP_030038_20230824_20230826_02_T1,../carbonmapper_data_s2_l2a/GAO20230824t181850p0000-A/s2_20230825T171859Z.tif,../carbonmapper_data_l89_l2sp/GAO20230824t181850p0000-A/l8_LC09_L2SP_030038_20230824_20230826_02_T1.tif,82809
GAO20230824t181850p0000-A,2023-08-24T18:18:50+00:00,2023-08-25T17:18:59.024000+00:00,2023-08-24T17:21:01.323725+00:00,LC09_L2SP_030038_20230824_20230826_02_T1,../carbonmapper_data_s2_l2a/GAO20230824t181850p0000-A/s2_20230825T171859Z.tif,../carbonmapper_data_l89_l2sp/GAO20230824t181850p0000-A/l8_LC09_L2SP_030038_20230824_20230826_02_T1.tif,82809
GAO20230824t181850p0000-B,2023-08-24T18:18:50+00:00,2023-08-25T17:18:59.024000+00:00,2023-08-24T17:21:01.323725+00:00,LC09_L2SP_030038_20230824_20230826_02_T1,../carbonmapper_data_s2_l2a/GAO20230824t181850p0000-B/s2_20230825T171859Z.tif,../carbonmapper_data_l89_l2sp/GAO20230824t181850p0000-B/l8_LC09_L2SP_030038_20230824_20230826_02_T1.tif,82809
GAO20230824t181850p0000-B,2023-08-24T18:18:50+00:00,2023-08-25T17:18:59.024000+00:00,2023-08-24T17:21:01.323725+00:00,LC09_L2SP_030038_20230824_20230826_02_T1,../carbonmapper_data_s2_l2a/GAO20230824t181850p0000-B/s2_20230825T171859Z.tif,../carbonmapper_data_l89_l2sp/GAO20230824t181850p0000-B/l8_LC09_L2SP_030038_20230824_20230826_02_T1.tif,82809
GAO20230824t181850p0000-C,2023-08-24T18:18:50+00:00,2023-08-25T17:18:59.024000+00:00,2023-08-24T17:21:01.323725+00:00,LC09_L2SP_030038_20230824_20230826_02_T1,../carbonmapper_data_s2_l2a/GAO20230824t181850p0000-C/s2_20230825T171859Z.tif,../carbonmapper_data_l89_l2sp/GAO20230824t181850p0000-C/l8_LC09_L2SP_030038_20230824_20230826_02_T1.tif,82809
GAO20230824t181850p0000-C,2023-08-24T18:18:50+00:00,2023-08-25T17:18:59.024000+00:00,2023-08-24T17:21:01.323725+00:00,LC09_L2SP_030038_20230824_20230826_02_T1,../carbonmapper_data_s2_l2a/GAO20230824t181850p0000-C/s2_20230825T171859Z.tif,../carbonmapper_data_l89_l2sp/GAO20230824t181850p0000-C/l8_LC09_L2SP_030038_20230824_20230826_02_T1.tif,82809
